"gender,age,income,goal,dec,attr,sinc,intel,fun,amb,shar,like,prob,met"
"0,23.0,29279.0,1.0,0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0"
"0,23.0,29279.0,1.0,1,8.0,8.0,8.0,10.0,7.0,9.0,9.0,5.0,1.0"
"0,23.0,29279.0,1.0,1,7.0,7.0,8.0,8.0,7.0,7.0,9.0,5.0,1.0"
"0,23.0,29279.0,1.0,0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,0.0"
"0,23.0,29279.0,1.0,0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,0.0,0.0"
"0,23.0,29279.0,1.0,0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0,0.0"
"0,23.0,29279.0,1.0,0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,0.0"
"0,23.0,29279.0,1.0,0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,0.0"
"0,23.0,29279.0,1.0,0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0,1.0"
"0,23.0,29279.0,1.0,1,7.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0,1.0"
"0,23.0,29279.0,1.0,0,5.0,7.0,8.0,6.0,7.0,5.0,5.0,7.0,1.0"
"0,23.0,29279.0,1.0,0,5.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,0.0"
"0,23.0,29279.0,1.0,0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,0.0"
"0,23.0,29279.0,1.0,0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,0.0"
"0,24.0,38774.0,2.0,0,7.0,10.0,10.0,7.0,9.0,8.0,8.0,5.0,0.0"
"0,24.0,38774.0,2.0,0,7.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,0.0"
"0,24.0,38774.0,2.0,0,8.0,10.0,7.0,10.0,7.0,5.0,7.0,5.0,0.0"
"0,24.0,38774.0,2.0,1,10.0,9.0,9.0,9.0,8.0,7.0,9.0,1.0,1.0"
"0,24.0,38774.0,2.0,0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,1.0,1.0"
"0,24.0,38774.0,2.0,1,9.0,9.0,8.0,7.0,9.0,7.0,9.0,5.0,0.0"
"0,24.0,38774.0,2.0,1,9.0,10.0,10.0,9.0,8.0,9.0,9.0,5.0,0.0"
"0,24.0,38774.0,2.0,0,8.0,8.0,7.0,7.0,5.0,4.0,2.0,5.0,0.0"
"0,24.0,38774.0,2.0,0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,1.0,0.0"
"0,24.0,38774.0,2.0,0,10.0,9.0,9.0,8.0,7.0,4.0,8.0,1.0,0.0"
"0,24.0,38774.0,2.0,0,6.0,9.0,8.0,8.0,7.0,10.0,8.0,1.0,0.0"
"0,24.0,38774.0,2.0,0,9.0,7.0,9.0,7.0,7.0,5.0,7.0,1.0,1.0"
"0,24.0,38774.0,2.0,0,8.0,10.0,9.0,7.0,7.0,10.0,9.0,5.0,0.0"
"0,24.0,38774.0,2.0,0,9.0,9.0,9.0,7.0,8.0,5.0,8.0,5.0,0.0"
"0,24.0,38774.0,2.0,1,9.0,9.0,9.0,7.0,8.0,7.0,9.0,5.0,0.0"
"0,24.0,38774.0,2.0,1,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,0.0"
"0,36.0,58802.0,4.0,1,10.0,9.0,10.0,10.0,8.0,8.0,10.0,10.0,1.0"
"0,26.0,41831.0,5.0,0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,4.0,0.0"
"0,26.0,41831.0,5.0,0,5.0,6.0,8.0,5.0,5.0,4.0,5.0,4.0,0.0"
"0,26.0,41831.0,5.0,1,8.0,6.0,7.0,8.0,9.0,7.0,8.0,10.0,1.0"
"0,26.0,41831.0,5.0,1,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,0.0"
"0,26.0,41831.0,5.0,0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,0.0"
"0,26.0,41831.0,5.0,1,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,0.0"
"0,26.0,41831.0,5.0,0,6.0,8.0,8.0,6.0,6.0,5.0,5.0,5.0,0.0"
"0,26.0,41831.0,5.0,1,7.0,7.0,7.0,5.0,6.0,5.0,6.0,6.0,0.0"
"0,26.0,41831.0,5.0,1,8.0,8.0,8.0,6.0,8.0,7.0,7.0,9.0,1.0"
"0,26.0,41831.0,5.0,0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,0.0"
"0,26.0,41831.0,5.0,0,4.0,8.0,8.0,4.0,4.0,3.0,4.0,6.0,0.0"
"0,26.0,41831.0,5.0,1,8.0,7.0,8.0,7.0,7.0,5.0,7.0,6.0,0.0"
"0,26.0,41831.0,5.0,0,4.0,7.0,8.0,4.0,6.0,4.0,5.0,5.0,0.0"
"0,26.0,41831.0,5.0,0,4.0,7.0,9.0,4.0,6.0,3.0,5.0,5.0,0.0"
"0,26.0,41831.0,5.0,1,8.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,1.0"
"0,26.0,41831.0,5.0,0,6.0,8.0,8.0,8.0,4.0,5.0,6.0,6.0,0.0"
"0,28.0,52186.0,1.0,0,4.0,7.0,8.0,4.0,6.0,7.0,4.0,8.0,0.0"
"0,28.0,52186.0,1.0,1,9.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,0.0"
"0,28.0,52186.0,1.0,0,8.0,6.0,8.0,8.0,6.0,8.0,7.0,3.0,0.0"
"0,28.0,52186.0,1.0,0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,7.0,0.0"
"0,28.0,52186.0,1.0,0,3.0,7.0,8.0,3.0,3.0,3.0,3.0,8.0,0.0"
"0,28.0,52186.0,1.0,1,8.0,5.0,6.0,3.0,7.0,8.0,7.0,7.0,0.0"
"0,28.0,52186.0,1.0,0,4.0,6.0,7.0,7.0,5.0,8.0,5.0,7.0,0.0"
"0,28.0,52186.0,1.0,1,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,0.0"
"0,31.0,55080.0,4.0,0,9.0,7.0,7.0,7.0,7.0,2.0,7.0,1.0,0.0"
"0,31.0,55080.0,4.0,0,8.0,5.0,8.0,8.0,8.0,7.0,7.0,2.0,0.0"
"0,31.0,55080.0,4.0,0,6.0,6.0,7.0,6.0,6.0,5.0,7.0,4.0,0.0"
"0,31.0,55080.0,4.0,0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,0.0"
"0,31.0,55080.0,4.0,1,7.0,7.0,8.0,8.0,8.0,8.0,7.0,5.0,0.0"
"0,31.0,55080.0,4.0,1,9.0,9.0,9.0,9.0,9.0,7.0,9.0,5.0,0.0"
"0,31.0,55080.0,4.0,0,5.0,6.0,9.0,6.0,9.0,3.0,8.0,5.0,0.0"
"0,27.0,97857.0,6.0,0,5.0,8.0,10.0,5.0,8.0,7.0,5.0,5.0,0.0"
"0,27.0,97857.0,6.0,0,6.0,8.0,9.0,8.0,9.0,5.0,7.0,5.0,0.0"
"0,27.0,97857.0,6.0,0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,5.0,1.0"
"0,27.0,97857.0,6.0,1,10.0,8.0,9.0,9.0,8.0,6.0,8.0,5.0,0.0"
"0,27.0,97857.0,6.0,0,5.0,8.0,8.0,7.0,7.0,2.0,5.0,3.0,0.0"
"0,27.0,97857.0,6.0,1,9.0,9.0,8.0,9.0,8.0,6.0,8.0,3.0,0.0"
"0,27.0,97857.0,6.0,0,7.0,9.0,9.0,9.0,7.0,5.0,7.0,5.0,0.0"
"0,27.0,97857.0,6.0,0,7.0,9.0,7.0,5.0,5.0,4.0,5.0,3.0,0.0"
"0,27.0,97857.0,6.0,1,9.0,9.0,9.0,9.0,9.0,7.0,8.0,5.0,1.0"
"0,27.0,97857.0,6.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,0.0"
"0,27.0,97857.0,6.0,0,5.0,9.0,7.0,5.0,7.0,5.0,5.0,5.0,0.0"
"0,27.0,97857.0,6.0,1,9.0,9.0,9.0,9.0,8.0,9.0,8.0,6.0,0.0"
"0,27.0,97857.0,6.0,0,6.0,10.0,10.0,5.0,9.0,6.0,6.0,5.0,0.0"
"0,27.0,97857.0,6.0,1,8.0,9.0,9.0,8.0,8.0,8.0,8.0,5.0,0.0"
"0,27.0,97857.0,6.0,1,9.0,10.0,10.0,10.0,10.0,8.0,8.0,3.0,1.0"
"0,27.0,97857.0,6.0,1,9.0,9.0,10.0,9.0,9.0,7.0,8.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,2.0,6.0,7.0,2.0,7.0,2.0,2.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,1.0,4.0,6.0,3.0,6.0,2.0,1.0,3.0,0.0"
"0,27.0,74624.0,2.0,0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,0.0"
"0,27.0,74624.0,2.0,1,8.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,2.0,4.0,6.0,4.0,6.0,3.0,3.0,3.0,0.0"
"0,27.0,74624.0,2.0,0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,6.0,0.0"
"0,27.0,74624.0,2.0,0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,0.0"
"0,27.0,74624.0,2.0,0,7.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,5.0,5.0,6.0,6.0,6.0,3.0,4.0,4.0,0.0"
"0,27.0,74624.0,2.0,0,3.0,6.0,4.0,6.0,6.0,3.0,4.0,4.0,0.0"
"0,27.0,74624.0,2.0,1,8.0,8.0,8.0,7.0,8.0,6.0,8.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,2.0,8.0,8.0,3.0,8.0,6.0,8.0,5.0,0.0"
"0,27.0,74624.0,2.0,0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,7.0,0.0"
"0,27.0,74624.0,2.0,0,5.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,0.0"
"0,27.0,74624.0,2.0,0,3.0,8.0,8.0,4.0,8.0,6.0,5.0,7.0,0.0"
"0,30.0,21590.0,2.0,0,4.0,7.0,10.0,3.0,10.0,3.0,3.0,3.0,0.0"
"0,30.0,21590.0,2.0,0,3.0,10.0,10.0,6.0,10.0,3.0,3.0,3.0,0.0"
"0,30.0,21590.0,2.0,1,7.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,1.0"
"0,30.0,21590.0,2.0,1,8.0,9.0,10.0,7.0,9.0,5.0,8.0,7.0,0.0"
"0,30.0,21590.0,2.0,0,7.0,6.0,10.0,3.0,8.0,10.0,4.0,1.0,0.0"
"0,30.0,21590.0,2.0,1,6.0,9.0,10.0,7.0,10.0,8.0,7.0,6.0,0.0"
"0,30.0,21590.0,2.0,0,7.0,9.0,10.0,6.0,10.0,6.0,6.0,6.0,0.0"
"0,30.0,21590.0,2.0,0,8.0,5.0,10.0,7.0,8.0,6.0,5.0,5.0,0.0"
"0,30.0,21590.0,2.0,0,7.0,6.0,10.0,9.0,10.0,6.0,7.0,6.0,0.0"
"0,30.0,21590.0,2.0,0,6.0,9.0,10.0,6.0,9.0,4.0,6.0,5.0,0.0"
"0,30.0,21590.0,2.0,0,6.0,9.0,10.0,9.0,10.0,5.0,7.0,7.0,0.0"
"0,30.0,21590.0,2.0,1,7.0,9.0,10.0,8.0,9.0,10.0,9.0,9.0,0.0"
"0,30.0,21590.0,2.0,0,4.0,8.0,10.0,3.0,10.0,8.0,3.0,2.0,0.0"
"0,30.0,21590.0,2.0,0,5.0,8.0,10.0,2.0,9.0,2.0,2.0,2.0,0.0"
"0,30.0,21590.0,2.0,1,5.0,9.0,10.0,8.0,10.0,7.0,8.0,8.0,0.0"
"0,30.0,21590.0,2.0,1,6.0,9.0,10.0,9.0,9.0,7.0,8.0,7.0,0.0"
"0,28.0,38832.0,1.0,0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0"
"0,28.0,38832.0,1.0,0,2.0,6.0,6.0,6.0,5.0,4.0,3.0,5.0,0.0"
"0,28.0,38832.0,1.0,0,7.0,6.0,7.0,10.0,9.0,8.0,7.0,8.0,1.0"
"0,28.0,38832.0,1.0,1,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,0.0"
"0,28.0,38832.0,1.0,0,3.0,5.0,7.0,2.0,5.0,2.0,1.0,4.0,0.0"
"0,28.0,38832.0,1.0,0,5.0,7.0,6.0,5.0,5.0,4.0,3.0,5.0,0.0"
"0,28.0,38832.0,1.0,0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0"
"0,28.0,38832.0,1.0,0,6.0,7.0,7.0,4.0,5.0,4.0,4.0,5.0,0.0"
"0,28.0,38832.0,1.0,0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,0.0"
"0,28.0,38832.0,1.0,0,4.0,5.0,5.0,6.0,3.0,4.0,3.0,5.0,0.0"
"0,28.0,38832.0,1.0,0,2.0,8.0,8.0,7.0,6.0,7.0,2.0,6.0,0.0"
"0,28.0,38832.0,1.0,1,8.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,0.0"
"0,28.0,38832.0,1.0,0,3.0,6.0,7.0,4.0,5.0,3.0,3.0,4.0,0.0"
"0,28.0,38832.0,1.0,0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,0.0"
"0,28.0,38832.0,1.0,0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,0.0"
"0,28.0,38832.0,1.0,0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,7.0,0.0"
"1,23.0,37248.0,4.0,1,10.0,8.0,8.0,7.0,7.0,5.0,9.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,6.0,8.0,9.0,6.0,8.0,7.0,7.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,9.0,9.0,7.0,7.0,8.0,9.0,7.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,8.0,9.0,7.0,7.0,8.0,9.0,6.0,0.0"
"1,23.0,37248.0,4.0,1,8.0,9.0,8.0,7.0,7.0,8.0,9.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,7.0,7.0,9.0,8.0,6.0,8.0,4.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,8.0,8.0,7.0,7.0,7.0,8.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,9.0,9.0,8.0,7.0,6.0,8.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,10.0,8.0,9.0,7.0,7.0,7.0,9.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,10.0,8.0,8.0,9.0,7.0,6.0,9.0,4.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,9.0,8.0,7.0,7.0,6.0,8.0,4.0,0.0"
"1,23.0,37248.0,4.0,1,7.0,9.0,8.0,6.0,7.0,6.0,7.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,9.0,7.0,8.0,7.0,6.0,8.0,4.0,0.0"
"1,23.0,37248.0,4.0,1,10.0,9.0,9.0,8.0,7.0,7.0,9.0,6.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,8.0,8.0,8.0,7.0,6.0,8.0,5.0,0.0"
"1,23.0,37248.0,4.0,1,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,0.0"
"1,29.0,28240.0,2.0,0,4.0,9.0,7.0,5.0,8.0,3.0,4.0,5.0,0.0"
"1,29.0,28240.0,2.0,0,6.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,0.0"
"1,29.0,28240.0,2.0,0,4.0,8.0,9.0,4.0,10.0,3.0,5.0,5.0,0.0"
"1,29.0,28240.0,2.0,1,8.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,1.0"
"1,29.0,28240.0,2.0,1,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0"
"1,29.0,28240.0,2.0,1,7.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,0.0"
"1,29.0,28240.0,2.0,0,7.0,9.0,10.0,6.0,9.0,3.0,5.0,5.0,0.0"
"1,29.0,28240.0,2.0,0,7.0,9.0,8.0,6.0,7.0,2.0,4.0,4.0,0.0"
"1,29.0,28240.0,2.0,1,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,0.0"
"1,29.0,28240.0,2.0,1,8.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,1.0"
"1,29.0,28240.0,2.0,1,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,1.0"
"1,22.0,53771.0,2.0,0,8.0,7.0,8.0,7.0,6.0,4.0,7.0,6.0,0.0"
"1,22.0,53771.0,2.0,0,5.0,10.0,8.0,5.0,10.0,6.0,4.0,5.0,0.0"
"1,22.0,53771.0,2.0,0,6.0,8.0,10.0,9.0,3.0,1.0,5.0,3.0,1.0"
"1,22.0,53771.0,2.0,0,6.0,8.0,10.0,7.0,5.0,3.0,4.0,2.0,1.0"
"1,22.0,53771.0,2.0,0,5.0,6.0,7.0,4.0,5.0,5.0,4.0,3.0,0.0"
"1,22.0,53771.0,2.0,0,7.0,8.0,9.0,10.0,6.0,6.0,4.0,3.0,0.0"
"1,22.0,53771.0,2.0,0,6.0,6.0,8.0,5.0,7.0,5.0,5.0,4.0,0.0"
"1,22.0,53771.0,2.0,0,7.0,6.0,7.0,5.0,8.0,7.0,7.0,5.0,0.0"
"1,22.0,53771.0,2.0,0,8.0,8.0,10.0,8.0,6.0,5.0,6.0,3.0,0.0"
"1,22.0,53771.0,2.0,1,10.0,8.0,8.0,9.0,8.0,5.0,8.0,4.0,0.0"
"1,22.0,53771.0,2.0,0,7.0,10.0,9.0,6.0,5.0,2.0,6.0,5.0,0.0"
"1,22.0,53771.0,2.0,0,7.0,9.0,6.0,6.0,5.0,3.0,5.0,3.0,0.0"
"1,22.0,53771.0,2.0,1,9.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,0.0"
"1,22.0,53771.0,2.0,1,7.0,8.0,8.0,10.0,7.0,6.0,7.0,6.0,0.0"
"1,22.0,53771.0,2.0,0,7.0,9.0,10.0,8.0,8.0,4.0,5.0,3.0,0.0"
"1,22.0,53771.0,2.0,0,8.0,8.0,8.0,9.0,7.0,6.0,6.0,5.0,0.0"
"1,26.0,56096.0,4.0,0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,2.0,0.0"
"1,26.0,56096.0,4.0,0,5.0,8.0,7.0,6.0,6.0,4.0,5.0,2.0,1.0"
"1,26.0,56096.0,4.0,0,8.0,8.0,8.0,6.0,6.0,5.0,6.0,4.0,0.0"
"1,26.0,56096.0,4.0,0,6.0,7.0,6.0,8.0,5.0,3.0,5.0,3.0,0.0"
"1,26.0,56096.0,4.0,0,5.0,8.0,7.0,6.0,7.0,7.0,6.0,3.0,0.0"
"1,26.0,56096.0,4.0,0,7.0,9.0,7.0,8.0,7.0,8.0,6.0,6.0,0.0"
"1,26.0,56096.0,4.0,0,8.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,0.0"
"1,26.0,56096.0,4.0,1,8.0,8.0,8.0,7.0,7.0,6.0,8.0,3.0,0.0"
"1,26.0,56096.0,4.0,1,9.0,9.0,9.0,8.0,8.0,5.0,8.0,5.0,0.0"
"1,26.0,56096.0,4.0,1,8.0,9.0,8.0,7.0,6.0,5.0,8.0,3.0,0.0"
"1,26.0,56096.0,4.0,0,6.0,8.0,8.0,6.0,7.0,5.0,5.0,3.0,0.0"
"1,26.0,56096.0,4.0,1,8.0,10.0,8.0,8.0,8.0,6.0,8.0,5.0,0.0"
"1,26.0,56096.0,4.0,1,8.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,0.0"
"1,26.0,56096.0,4.0,0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,0.0"
"1,26.0,56096.0,4.0,1,8.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,0.0"
"1,26.0,56096.0,4.0,0,7.0,6.0,6.0,6.0,7.0,4.0,5.0,3.0,0.0"
"1,27.0,31560.0,1.0,0,7.0,7.0,9.0,7.0,6.0,5.0,7.0,4.0,0.0"
"1,27.0,31560.0,1.0,1,9.0,10.0,10.0,8.0,8.0,8.0,10.0,10.0,1.0"
"1,27.0,31560.0,1.0,0,9.0,6.0,6.0,8.0,6.0,5.0,6.0,3.0,0.0"
"1,27.0,31560.0,1.0,0,8.0,8.0,10.0,7.0,9.0,5.0,7.0,5.0,0.0"
"1,30.0,52467.0,3.0,0,8.0,8.0,9.0,7.0,8.0,6.0,6.0,3.0,0.0"
"1,30.0,52467.0,3.0,0,6.0,9.0,9.0,6.0,8.0,4.0,6.0,5.0,0.0"
"1,30.0,52467.0,3.0,0,7.0,8.0,10.0,8.0,7.0,6.0,7.0,5.0,0.0"
"1,30.0,52467.0,3.0,0,6.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,0.0"
"1,30.0,52467.0,3.0,1,8.0,7.0,9.0,7.0,7.0,7.0,7.0,5.0,0.0"
"1,30.0,52467.0,3.0,1,7.0,8.0,8.0,10.0,8.0,5.0,8.0,4.0,0.0"
"1,30.0,52467.0,3.0,1,8.0,8.0,9.0,6.0,9.0,5.0,8.0,4.0,0.0"
"1,30.0,52467.0,3.0,1,9.0,7.0,9.0,7.0,6.0,5.0,7.0,5.0,0.0"
"1,30.0,52467.0,3.0,1,8.0,10.0,9.0,8.0,8.0,7.0,8.0,7.0,0.0"
"1,30.0,52467.0,3.0,0,10.0,9.0,8.0,10.0,7.0,3.0,6.0,3.0,0.0"
"1,30.0,52467.0,3.0,1,8.0,9.0,10.0,5.0,9.0,5.0,7.0,4.0,0.0"
"1,30.0,52467.0,3.0,0,7.0,8.0,8.0,6.0,7.0,5.0,5.0,5.0,0.0"
"1,30.0,52467.0,3.0,0,10.0,8.0,8.0,8.0,10.0,3.0,5.0,2.0,0.0"
"1,30.0,52467.0,3.0,0,9.0,9.0,8.0,6.0,5.0,5.0,6.0,5.0,0.0"
"1,30.0,52467.0,3.0,0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,0.0"
"1,30.0,52467.0,3.0,1,9.0,7.0,8.0,6.0,8.0,5.0,7.0,4.0,0.0"
"1,23.0,47572.0,2.0,1,7.0,6.0,7.0,6.0,4.0,4.0,6.0,4.0,0.0"
"1,23.0,47572.0,2.0,0,3.0,7.0,6.0,4.0,5.0,2.0,3.0,4.0,0.0"
"1,23.0,47572.0,2.0,0,4.0,6.0,5.0,4.0,5.0,6.0,3.0,3.0,0.0"
"1,23.0,47572.0,2.0,0,2.0,6.0,6.0,4.0,5.0,5.0,3.0,5.0,0.0"
"1,23.0,47572.0,2.0,0,3.0,6.0,8.0,2.0,5.0,3.0,3.0,1.0,0.0"
"1,23.0,47572.0,2.0,0,3.0,6.0,5.0,8.0,2.0,4.0,5.0,5.0,0.0"
"1,23.0,47572.0,2.0,1,6.0,5.0,6.0,5.0,4.0,3.0,5.0,4.0,0.0"
"1,23.0,47572.0,2.0,1,6.0,6.0,6.0,5.0,4.0,4.0,7.0,5.0,0.0"
"1,23.0,47572.0,2.0,1,7.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,0.0"
"1,23.0,47572.0,2.0,1,8.0,8.0,5.0,4.0,3.0,4.0,7.0,4.0,0.0"
"1,23.0,47572.0,2.0,1,7.0,8.0,8.0,6.0,5.0,3.0,7.0,5.0,0.0"
"1,23.0,47572.0,2.0,0,4.0,8.0,6.0,5.0,6.0,4.0,4.0,2.0,0.0"
"1,23.0,47572.0,2.0,1,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0.0"
"1,23.0,47572.0,2.0,1,6.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,0.0"
"1,23.0,47572.0,2.0,1,7.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,0.0"
"1,23.0,47572.0,2.0,1,6.0,7.0,6.0,6.0,5.0,4.0,6.0,4.0,0.0"
"1,23.0,22439.0,1.0,1,8.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,0.0"
"1,23.0,22439.0,1.0,0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0"
"1,23.0,22439.0,1.0,1,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,1.0"
"1,23.0,22439.0,1.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0"
"1,23.0,22439.0,1.0,0,4.0,6.0,7.0,6.0,6.0,3.0,4.0,2.0,0.0"
"1,23.0,22439.0,1.0,0,4.0,7.0,8.0,7.0,5.0,7.0,5.0,6.0,0.0"
"1,23.0,22439.0,1.0,1,7.0,8.0,8.0,6.0,6.0,5.0,7.0,6.0,0.0"
"1,23.0,22439.0,1.0,0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0.0"
"1,23.0,22439.0,1.0,1,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0"
"1,23.0,22439.0,1.0,1,9.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,0.0"
"1,23.0,22439.0,1.0,1,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,0.0"
"1,23.0,22439.0,1.0,0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,0.0"
"1,23.0,22439.0,1.0,1,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0.0"
"1,23.0,22439.0,1.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0"
"1,23.0,22439.0,1.0,0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,0.0"
"1,23.0,22439.0,1.0,1,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,0.0"
"1,28.0,31383.0,2.0,1,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,0.0"
"1,28.0,31383.0,2.0,0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,0.0"
"1,28.0,31383.0,2.0,0,8.0,7.0,8.0,9.0,7.0,9.0,8.0,7.0,1.0"
"1,28.0,31383.0,2.0,0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,1.0"
"1,28.0,31383.0,2.0,0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,0.0"
"1,28.0,31383.0,2.0,0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,0.0"
"1,28.0,31383.0,2.0,0,7.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,0.0"
"1,28.0,31383.0,2.0,1,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,0.0"
"1,28.0,31383.0,2.0,0,10.0,9.0,8.0,7.0,8.0,6.0,8.0,8.0,0.0"
"1,28.0,31383.0,2.0,0,9.0,10.0,8.0,7.0,8.0,6.0,8.0,8.0,0.0"
"1,28.0,31383.0,2.0,1,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,0.0"
"1,28.0,31383.0,2.0,0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,0.0"
"1,28.0,31383.0,2.0,0,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,0.0"
"1,28.0,31383.0,2.0,1,10.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,0.0"
"0,29.0,58802.0,4.0,1,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0"
"0,29.0,58802.0,4.0,1,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0"
